// Psy-Q SDK functions, written by tools/gen_sdk.py.
//
// These are linked in from Sony's libraries and must not be
// decompiled, so tools/progress.py leaves them out of the
// totals and reports them separately. Read the tool's
// docstring for how a function ends up here. A row that is
// wrong is game code being written off - fix it there.
//
// target  address   size  name
movie    800819A4     32  DecDCToutSync
movie    800819C4     36  DecDCTinCallback
movie    800819E8     36  DecDCToutCallback
movie    80081A0C    220  MDEC_reset
movie    80081AE8     16  LIBPRESS_OBJ_36C
movie    80081AF8     16  LIBPRESS_OBJ_37C
movie    80081B08    148  MDEC_in
movie    80081B9C    144  MDEC_out
movie    80081C2C    136  MDEC_in_sync
movie    80081CB4     16  LIBPRESS_OBJ_538
movie    80081CC4    136  MDEC_out_sync
movie    80081D4C     16  LIBPRESS_OBJ_5D0
movie    80081D5C    304  timeout
movie    80081E8C     60  printf
movie    80081EC8     80  prnt
movie    80081F18     16  PRNT_OBJ_50
movie    80081F28     12  PRNT_OBJ_60
movie    80081F50     48  PRNT_OBJ_88
movie    80081F80     16  PRNT_OBJ_B8
movie    80081F90      8  PRNT_OBJ_C8
movie    80081F98     28  PRNT_OBJ_D0
movie    80081FB4      8  PRNT_OBJ_EC
movie    80081FBC      8  PRNT_OBJ_F4
movie    80081FC4    120  PRNT_OBJ_FC
movie    8008203C     20  PRNT_OBJ_174
movie    80082050      8  PRNT_OBJ_188
movie    80082058     88  PRNT_OBJ_190
movie    800820B0      8  PRNT_OBJ_1E8
movie    800820B8      8  PRNT_OBJ_1F0
movie    800820C0      8  PRNT_OBJ_1F8
movie    800820C8     28  PRNT_OBJ_200
movie    800820E4      4  PRNT_OBJ_21C
movie    800820E8     44  PRNT_OBJ_220
movie    80082114     24  PRNT_OBJ_24C
movie    8008212C     60  PRNT_OBJ_264
movie    80082168      4  PRNT_OBJ_2A0
movie    8008216C     52  PRNT_OBJ_2A4
movie    800821A0     16  PRNT_OBJ_2D8
movie    800821B0    100  PRNT_OBJ_2E8
movie    80082214      4  PRNT_OBJ_34C
movie    80082218     52  PRNT_OBJ_350
movie    8008224C     12  PRNT_OBJ_384
movie    80082258     48  PRNT_OBJ_390
movie    80082288     20  PRNT_OBJ_3C0
movie    8008229C      4  PRNT_OBJ_3D4
movie    800822A0    156  PRNT_OBJ_3D8
movie    8008233C    288  PRNT_OBJ_474
movie    8008245C    164  PRNT_OBJ_594
movie    80082500     24  PRNT_OBJ_638
movie    80082518      8  PRNT_OBJ_650
movie    80082520     52  PRNT_OBJ_658
movie    80082554     48  toupper
movie    80082584     48  tolower
movie    800825B4     32  memchr
movie    800825D4     40  MEMCHR_OBJ_20
movie    800825FC      8  MEMCHR_OBJ_48
movie    80082604     60  putchar
movie    80082640     40  PUTCHAR_OBJ_3C
movie    8008269C     28  PUTCHAR_OBJ_98
movie    800826B8     12  write
movie    800826C8     40  strlen
movie    800826F0      8  STRLEN_OBJ_28
movie    800826FC     48  DecDCTvlcSize
movie    8008272C    832  DecDCTvlc
movie    80082A90    320  ResetGraph
movie    80082BD0     24  SYS_OBJ_140
movie    80082BE8    140  SetGraphReverse
movie    80082C74    136  SYS_OBJ_1E4
movie    80082CFC    108  SetGraphDebug
movie    80082D68    172  SetGraphQueue
movie    80082E14     16  GetGraphType
movie    80082E24     16  GetGraphDebug
movie    80082E34     92  DrawSyncCallback
movie    80082E90    156  SetDispMask
movie    80082F2C    108  DrawSync
movie    80082F98    216  checkRECT
movie    80083070     60  SYS_OBJ_5E0
movie    800830AC     20  SYS_OBJ_61C
movie    800830C0    148  ClearImage
movie    80083154    100  LoadImage
movie    800831B8    100  StoreImage
movie    8008321C    168  MoveImage
movie    800832C4     28  SYS_OBJ_834
movie    800832E0    184  ClearOTag
movie    80083398    152  ClearOTagR
movie    80083430     96  DrawPrim
movie    80083490    116  DrawOTag
movie    80083504    196  PutDrawEnv
movie    800835C8    220  DrawOTagEnv
movie    800836A4     56  GetDrawEnv
movie    800836DC    176  PutDispEnv
movie    8008378C    236  SYS_OBJ_CFC
movie    80083878    180  SYS_OBJ_DE8
movie    8008392C     92  SYS_OBJ_E9C
movie    80083988    400  SYS_OBJ_EF8
movie    80083B18    116  SYS_OBJ_1088
movie    80083B8C     56  GetDispEnv
movie    80083BC4     52  GetODE
movie    80083BF8     60  SetTexWindow
movie    80083C34    132  SetDrawArea
movie    80083CB8     68  SetDrawOffset
movie    80083CFC     40  SetPriority
movie    80083D24     88  SetDrawMode
movie    80083D7C    360  SetDrawEnv
movie    80083EE4    284  SYS_OBJ_1454
movie    80084000     32  SYS_OBJ_1570
movie    80084020     84  get_mode
movie    80084074      8  SYS_OBJ_15E4
movie    8008407C    188  get_cs
movie    80084138     16  SYS_OBJ_16A8
movie    80084148    188  get_ce
movie    80084204     16  SYS_OBJ_1774
movie    80084214     56  get_ofs
movie    8008424C     16  SYS_OBJ_17BC
movie    8008425C    120  get_tw
movie    800842D4     12  SYS_OBJ_1844
movie    800842E0     76  get_dx
movie    8008432C     12  SYS_OBJ_189C
movie    80084390      4  SYS_OBJ_1900
movie    80084394      8  SYS_OBJ_1904
movie    8008439C     24  _status
movie    800843B4    232  _otc
movie    8008449C     92  _clr
movie    800844F8     68  SYS_OBJ_1A68
movie    8008453C    332  SYS_OBJ_1AAC
movie    80084688     44  SYS_OBJ_1BF8
movie    800846B4    112  _dws
movie    80084724     72  SYS_OBJ_1C94
movie    8008476C    372  SYS_OBJ_1CDC
movie    800848E0     40  SYS_OBJ_1E50
movie    80084908    108  _drs
movie    80084974     72  SYS_OBJ_1EE4
movie    800849BC    452  SYS_OBJ_1F2C
movie    80084B80     36  SYS_OBJ_20F0
movie    80084BA4     40  _ctl
movie    80084BCC     20  _getctl
movie    80084BE0     80  _cwb
movie    80084C30     76  _cwc
movie    80084C7C     48  _param
movie    80084CAC     36  _addque
movie    80084CD0     76  _addque2
movie    80084D1C    296  SYS_OBJ_228C
movie    80084E44    152  SYS_OBJ_23B4
movie    80084F00    148  SYS_OBJ_2470
movie    80084F94     32  SYS_OBJ_2504
movie    80084FB4    764  _exeque
movie    800852B0    260  _reset
movie    800853B4     56  SYS_OBJ_2924
movie    800853EC     32  _sync
movie    8008540C     24  SYS_OBJ_297C
movie    80085424    124  SYS_OBJ_2994
movie    80085520     20  SYS_OBJ_2A90
movie    80085534     52  set_alarm
movie    80085568    348  get_alarm
movie    800856C4     16  SYS_OBJ_2C34
movie    800856D4    212  _version
movie    800857A8      8  SYS_OBJ_2D18
movie    800857B0     44  memset
movie    800857DC     12  GPU_cw
movie    800857EC     52  memcpy
movie    80085820    120  GsInitGraph
movie    80085898    344  gpu_init
movie    800859F0    120  GsInitGraph2
movie    80085A68    636  valiable_init
movie    80085CE4    268  GsSortClear
movie    80085DF0     48  GS_001_OBJ_5D0
movie    80085E20    164  GetTPage
movie    80085EC4     36  PRIM_OBJ_A4
movie    80085EE8     24  GetClut
movie    80085F00    188  DumpTPage
movie    80085FBC     20  PRIM_OBJ_19C
movie    80085FD0     64  DumpClut
movie    80086010     28  NextPrim
movie    8008602C     28  IsEndPrim
movie    80086048     60  AddPrim
movie    80086084     60  AddPrims
movie    800860C0     36  CatPrim
movie    800860E4     24  TermPrim
movie    800860FC     32  SetSemiTrans
movie    8008611C      8  PRIM_OBJ_2FC
movie    80086124     32  SetShadeTex
movie    80086144      8  PRIM_OBJ_324
movie    8008614C     20  SetPolyF3
movie    80086160     20  SetPolyFT3
movie    80086174     20  SetPolyG3
movie    80086188     20  SetPolyGT3
movie    8008619C     20  SetPolyF4
movie    800861B0     20  SetPolyFT4
movie    800861C4     20  SetPolyG4
movie    800861D8     20  SetPolyGT4
movie    800861EC     20  SetSprt8
movie    80086200     20  SetSprt16
movie    80086214     20  SetSprt
movie    80086228     20  SetTile1
movie    8008623C     20  SetTile8
movie    80086250     20  SetTile16
movie    80086264     20  SetTile
movie    80086278     20  SetLineF2
movie    8008628C     20  SetLineG2
movie    800862A0     32  SetLineF3
movie    800862C0     32  SetLineG3
movie    800862E0     32  SetLineF4
movie    80086300     32  SetLineG4
movie    80086320     20  SetBlockFill
movie    80086334     28  SetDrawMove
movie    80086350    144  SetDrawTPage
movie    800863E0     36  PRIM_OBJ_5C0
movie    80086404    100  SetDrawLoad
movie    80086468     48  MargePrim
movie    80086498      8  PRIM_OBJ_678
movie    800864A0    364  DumpDrawEnv
movie    8008660C     20  PRIM_OBJ_7EC
movie    80086620    172  DumpDispEnv
movie    800866CC     16  GsGetActiveBuff
movie    800866DC    252  GsSetDrawBuffOffset
movie    800867D8     24  GS_002_OBJ_10C
movie    800867F0    144  GsSetDrawBuffClip
movie    80086880    176  GsSwapDispBuff
movie    80086940    160  FUN_80086940
movie    800869E0     76  gte_init
movie    80086A2C    128  InitGeom
movie    80086AAC     32  SetFarColor
movie    80086ACC     24  FUN_80086acc
movie    80086AEC    104  _patch_gte
movie    80086B8C     12  FlushCache
movie    80086B9C     16  FUN_80086b9c
movie    80086BAC     16  FUN_80086bac
movie    80086BBC     48  StSetRing
movie    80086BEC    124  CdInit
movie    80086C68     20  EVENT_OBJ_7C
movie    80086C7C     40  def_cbsync
movie    80086CA4     40  def_cbready
movie    80086CCC     40  def_cbread
movie    80086CF4     12  DeliverEvent
movie    80086D04     16  CdStatus
movie    80086D14     16  CdMode
movie    80086D24     16  CdLastCom
movie    80086D34     16  CdLastPos
movie    80086D44     88  CdReset
movie    80086D9C     20  SYS_OBJ_98
movie    80086DB0     32  CdFlush
movie    80086DD0     24  CdSetDebug
movie    80086DE8     44  CdComstr
movie    80086E14      8  SYS_OBJ_110
movie    80086E1C     44  CdIntstr
movie    80086E48      8  SYS_OBJ_144
movie    80086E50     32  CdSync
movie    80086E70     32  CdReady
movie    80086E90     24  CdSyncCallback
movie    80086EA8     24  CdReadyCallback
movie    80086EC0    312  CdControl
movie    80086FF8    300  CdControlF
movie    80087124    280  CdControlB
movie    8008723C     44  SYS_OBJ_538
movie    80087268     36  CdMix
movie    8008728C     36  CdGetSector
movie    800872B0     36  CdDataCallback
movie    800872D4     32  CdDataSync
movie    800872F4    260  CdIntToPos
movie    800873F8    128  CdPosToInt
movie    80087478    100  getintr
movie    800874DC    500  BIOS_OBJ_64
movie    800876D0    256  BIOS_OBJ_258
movie    800877D0     76  BIOS_OBJ_358
movie    8008781C    132  BIOS_OBJ_3A4
movie    800878A0    136  BIOS_OBJ_428
movie    80087928    136  BIOS_OBJ_4B0
movie    800879D8     24  BIOS_OBJ_560
movie    800879F0    300  CD_sync
movie    80087B1C     48  BIOS_OBJ_6A4
movie    80087B4C    248  BIOS_OBJ_6D4
movie    80087C44     44  BIOS_OBJ_7CC
movie    80087C70    308  CD_ready
movie    80087DA4     48  BIOS_OBJ_92C
movie    80087DD4    312  BIOS_OBJ_95C
movie    80087F0C     48  BIOS_OBJ_A94
movie    80087F3C    708  CD_cw
movie    80088200     48  BIOS_OBJ_D88
movie    80088230    292  BIOS_OBJ_DB8
movie    80088354     48  BIOS_OBJ_EDC
movie    80088384    136  CD_vol
movie    8008840C    224  CD_flush
movie    800884EC    244  CD_initvol
movie    800885E0     80  CD_initintr
movie    80088630    492  CD_init
movie    8008881C    284  CD_datasync
movie    80088938     80  BIOS_OBJ_14C0
movie    80088988    256  CD_getsector
movie    80088A88     16  CD_set_test_parmnum
movie    80088A98     44  callback
movie    80088AC4    180  BIOS_OBJ_164C
movie    80088B78     44  puts
movie    80088BA4     36  PUTS_OBJ_2C
movie    80088BC8    268  CdSearchFile
movie    80088CD4    416  ISO9660_OBJ_10C
movie    80088E74     12  ISO9660_OBJ_2AC
movie    80088E80     40  ISO9660_OBJ_2B8
movie    80088EA8     36  _cmp
movie    80088ECC    692  CD_newmedia
movie    80089180     40  ISO9660_OBJ_5B8
movie    800891A8    132  CD_searchdir
movie    8008922C     36  ISO9660_OBJ_664
movie    80089250    380  CD_cachefile
movie    800893CC     28  ISO9660_OBJ_804
movie    800893E8    224  ISO9660_OBJ_820
movie    800894C8     44  ISO9660_OBJ_900
movie    800894F4    108  cd_read
movie    80089560     52  memcpy
movie    80089594     92  strcmp
movie    800895F0      8  STRCMP_OBJ_5C
movie    800895F8    120  strncmp
movie    80089670      8  STRNCMP_OBJ_78
movie    80089678    276  cb_read
movie    8008978C    272  CDREAD_OBJ_114
movie    8008989C    440  cd_read_retry
movie    80089A54      8  CDREAD_OBJ_3DC
movie    80089A5C     24  CDREAD_OBJ_3E4
movie    80089A74     96  CdRead
movie    80089AD4     12  CDREAD_OBJ_45C
movie    80089AE0    156  CDREAD_OBJ_468
movie    80089B7C    144  CdReadSync
movie    80089C0C     60  CDREAD_OBJ_594
movie    80089C48     24  CdReadCallback
movie    80089C60     80  CdRead2
movie    80089CB0     68  CDREAD2_OBJ_50
movie    80089CF4     32  StCdInterrupt2
movie    80089D14     96  StClearRing
movie    80089D74    144  data_ready_callback
movie    80089E04     76  StGetBackloc
movie    80089E50     20  C_004_OBJ_DC
movie    80089E64    136  StSetStream
movie    80089EEC    176  StFreeRing
movie    80089F9C     12  C_007_OBJ_B0
movie    80089FA8     64  init_ring_status
movie    80089FE8    196  StGetNext
movie    8008A0AC     32  FUN_8008a0ac
movie    8008A0CC    624  StCdInterrupt
movie    8008A33C    352  C_011_OBJ_270
movie    8008A49C     32  C_011_OBJ_3D0
movie    8008A888    160  C_011_OBJ_7BC
movie    8008A928     40  C_011_OBJ_85C
movie    8008A9CC     96  C_011_OBJ_900
movie    8008AA2C     16  C_011_OBJ_960
movie    8008AA3C     52  mem2mem
movie    8008AA70    140  dma_execute
movie    8008AAFC     60  C_011_OBJ_A30
movie    8008AB5C    208  C_011_OBJ_A90
movie    8008AC2C     80  PadInit
movie    8008AC7C     48  PadRead
movie    8008ACAC     32  PadStop
movie    8008ACCC     12  StopPAD
movie    8008ACDC     12  PAD_init
movie    8008ACEC     12  PAD_dr
movie    8008ACFC     12  ChangeClearPAD
movie    8008AD0C    132  VSync
movie    8008AD90    172  VSYNC_OBJ_84
movie    8008AE3C     24  VSYNC_OBJ_130
movie    8008AE54    140  v_wait
movie    8008AEE0     16  VSYNC_OBJ_1D4
movie    8008AEF0     12  ChangeClearRCnt
movie    8008AF00     48  ResetCallback
movie    8008AF30     48  InterruptCallback
movie    8008AF60     48  DMACallback
movie    8008AF90     52  VSyncCallback
movie    8008AFC4     48  VSyncCallbacks
movie    8008AFF4     48  StopCallback
movie    8008B024     48  RestartCallback
movie    8008B054     16  CheckCallback
movie    8008B064     24  GetIntrMask
movie    8008B07C     28  SetIntrMask
movie    8008B098    220  startIntr
movie    8008B174    436  trapIntr
movie    8008B328     52  INTR_OBJ_428
movie    8008B35C    184  setIntr
movie    8008B414    156  INTR_OBJ_514
movie    8008B4B0    172  stopIntr
movie    8008B55C    116  restartIntr
movie    8008B5D0     20  INTR_OBJ_6D0
movie    8008B5E4     44  memclr
movie    8008B610     12  _96_remove
movie    8008B620     12  ReturnFromException
movie    8008B630     12  ResetEntryInt
movie    8008B640     12  HookEntryInt
movie    8008B650     60  setjmp
movie    8008B68C     60  longjmp
movie    8008B6D0     88  startIntrVSync
movie    8008B728    120  trapIntrVSync
movie    8008B7A0     44  setIntrVSync
movie    8008B7CC     44  memclr
movie    8008B7F8     80  startIntrDMA
movie    8008B848    388  trapIntrDMA
movie    8008B9CC    160  setIntrDMA
movie    8008BA6C      8  INTR_DMA_OBJ_274
movie    8008BA74     44  memclr
movie    8008BAB8     16  FUN_8008bab8
movie    8008BAC8    148  SsSetSerialAttr
movie    8008BB5C    252  SsSetSerialVol
movie    8008BC58     48  FUN_8008bc58
movie    8008BC88    232  _SsInit
movie    8008BD70    140  SsEnd
movie    8008BDFC     36  SSEND_OBJ_8C
movie    8008BE20    224  _SsStart
movie    8008BF00    164  SSSTART_OBJ_E0
movie    8008BFA4      8  SSSTART_OBJ_184
movie    8008BFAC    180  SSSTART_OBJ_18C
movie    8008C060      8  SSSTART_OBJ_240
movie    8008C068      8  SSSTART_OBJ_248
movie    8008C070     24  SSSTART_OBJ_250
movie    8008C088     32  SsStart
movie    8008C0A8     32  SsStart2
movie    8008C0C8     64  _SsTrapIntrVSync
movie    8008C108     64  _SsSeqCalledTbyT_1per2
movie    8008C148     16  SSSTART_OBJ_328
movie    8008C158    116  SetRCnt
movie    8008C1CC     36  COUNTER_OBJ_74
movie    8008C1F0      8  COUNTER_OBJ_98
movie    8008C1F8     48  GetRCnt
movie    8008C228      8  COUNTER_OBJ_D0
movie    8008C230     52  StartRCnt
movie    8008C264     52  StopRCnt
movie    8008C298     48  ResetRCnt
movie    8008C2C8      8  COUNTER_OBJ_170
movie    8008C2D0    628  SsSeqCalledTbyT
movie    8008C544    488  _SsSndCrescendo
movie    8008C72C     16  CRES_OBJ_1E8
movie    8008C778    168  CRES_OBJ_234
movie    8008C820    436  _SsSndDecrescendo
movie    8008C9D4     16  DECRE_OBJ_1B4
movie    8008CA28    164  DECRE_OBJ_208
movie    8008CACC    160  _SsSndPause
movie    8008CB6C     44  _SsSndPlay
movie    8008CB98    104  _SsSndReplay
movie    8008CC00    236  _SsSeqPlay
movie    8008CCEC      4  SEQREAD_OBJ_EC
movie    8008CCF0     32  SEQREAD_OBJ_F0
movie    8008CD10    552  _SsGetSeqData
movie    8008CF38     16  SEQREAD_OBJ_338
movie    8008CF90      8  SEQREAD_OBJ_390
movie    8008CF98     36  SEQREAD_OBJ_398
movie    8008CFBC    216  _SsNoteOn
movie    8008D094     24  SEQREAD_OBJ_494
movie    8008D0AC    120  _SsSetProgramChange
movie    8008D124    164  _SsSetControlChange
movie    8008D1C8     24  SEQREAD_OBJ_5C8
movie    8008D1E0     32  SEQREAD_OBJ_5E0
movie    8008D200     80  SEQREAD_OBJ_600
movie    8008D250     76  SEQREAD_OBJ_650
movie    8008D29C     92  SEQREAD_OBJ_69C
movie    8008D2F8     44  SEQREAD_OBJ_6F8
movie    8008D324     32  SEQREAD_OBJ_724
movie    8008D344     20  SEQREAD_OBJ_744
movie    8008D358     32  SEQREAD_OBJ_758
movie    8008D378     32  SEQREAD_OBJ_778
movie    8008D398     32  SEQREAD_OBJ_798
movie    8008D3B8     32  SEQREAD_OBJ_7B8
movie    8008D3D8     28  SEQREAD_OBJ_7D8
movie    8008D3F4      4  SEQREAD_OBJ_7F4
movie    8008D3F8     12  SEQREAD_OBJ_7F8
movie    8008D404     12  SEQREAD_OBJ_804
movie    8008D410     44  SEQREAD_OBJ_810
movie    8008D43C    312  _SsContModulation
movie    8008D574    312  _SsContPortaTime
movie    8008D6AC    236  _SsContPortamento
movie    8008D798    120  SEQREAD_OBJ_B98
movie    8008D810    200  _SsContResetAll
movie    8008D8D8    172  _SsContNrpn1
movie    8008D984    132  SEQREAD_OBJ_D84
movie    8008DA08    264  _SsContNrpn2
movie    8008DB10     28  SEQREAD_OBJ_F10
movie    8008DB2C     12  SEQREAD_OBJ_F2C
movie    8008DB38     20  SEQREAD_OBJ_F38
movie    8008DB4C    120  _SsContRpn1
movie    8008DBC4    120  _SsContRpn2
movie    8008DC3C    456  _SsContDataEntry
movie    8008DE04    176  SEQREAD_OBJ_1204
movie    8008DEB4    136  SEQREAD_OBJ_12B4
movie    8008E16C     32  SEQREAD_OBJ_156C
movie    8008E19C     12  SEQREAD_OBJ_159C
movie    8008E1A8     52  SEQREAD_OBJ_15A8
movie    8008E1DC    148  _SsSndSetVabAttr
movie    8008E270      8  SEQREAD_OBJ_1670
movie    8008E278    112  SEQREAD_OBJ_1678
movie    8008E2E8      8  SEQREAD_OBJ_16E8
movie    8008E2F0      4  SEQREAD_OBJ_16F0
movie    8008E2F4     40  SEQREAD_OBJ_16F4
movie    8008E31C     64  SEQREAD_OBJ_171C
movie    8008E35C     12  SEQREAD_OBJ_175C
movie    8008E368     16  SEQREAD_OBJ_1768
movie    8008E378      8  SEQREAD_OBJ_1778
movie    8008E380      8  SEQREAD_OBJ_1780
movie    8008E388     12  SEQREAD_OBJ_1788
movie    8008E394     16  SEQREAD_OBJ_1794
movie    8008E3A4     12  SEQREAD_OBJ_17A4
movie    8008E3B0     16  SEQREAD_OBJ_17B0
movie    8008E3C0     52  SEQREAD_OBJ_17C0
movie    8008E3F4      8  SEQREAD_OBJ_17F4
movie    8008E3FC      4  SEQREAD_OBJ_17FC
movie    8008E400     60  SEQREAD_OBJ_1800
movie    8008E43C     16  SEQREAD_OBJ_183C
movie    8008E44C     20  SEQREAD_OBJ_184C
movie    8008E460     16  SEQREAD_OBJ_1860
movie    8008E470      8  SEQREAD_OBJ_1870
movie    8008E478     40  SEQREAD_OBJ_1878
movie    8008E4A0    172  _SsSetPitchBend
movie    8008E54C    480  _SsGetMetaEvent
movie    8008E72C     28  SEQREAD_OBJ_1B2C
movie    8008E884     28  SEQREAD_OBJ_1C84
movie    8008E8A0    176  _SsReadDeltaValue
movie    8008E950      8  SEQREAD_OBJ_1D50
movie    8008E958     92  _SsUtResolveADSR
movie    8008E9B4    140  _SsUtBuildADSR
movie    8008EA40    264  _SsSndNextSep
movie    8008EB48    364  _SsSndStop
movie    8008ECB4     40  SsSeqStop
movie    8008ECDC     44  SsSepStop
movie    8008ED08    220  _SsSndTempo
movie    8008EDE4     12  TEMPO_OBJ_DC
movie    8008EDF0    244  TEMPO_OBJ_E8
movie    8008EEE4     20  FUN_8008eee4
movie    8008EEF8     16  FUN_8008eef8
movie    8008EF08     16  FUN_8008ef08
movie    8008EF18     20  FUN_8008ef18
movie    8008EF2C    240  SsUtGetProgAtr
movie    8008F01C     24  UT_GPA_OBJ_F0
movie    8008F034    188  SpuVmVSetUp
movie    8008F0F0      8  VM_VSU_OBJ_BC
movie    8008F0F8    548  SsUtGetVagAtr
movie    8008F31C     24  UT_GVA_OBJ_224
movie    8008F334     80  SsUtSetReverbType
movie    8008F384     60  UT_REV_OBJ_50
movie    8008F3C4     20  UT_REV_OBJ_90
movie    8008F3D8     16  SsUtGetReverbType
movie    8008F3E8     32  FUN_8008f3e8
movie    8008F408     32  FUN_8008f408
movie    8008F428     64  SsUtSetReverbFeedback
movie    8008F468    152  SsUtSetReverbDepth
movie    8008F500     64  SsUtSetReverbDelay
movie    8008F540    432  SsUtSetVagAtr
movie    8008F6F0     24  UT_SVA_OBJ_1B0
movie    8008F708    324  SpuVmAlloc
movie    8008F84C      4  VMANAGER_OBJ_144
movie    8008F850     28  VMANAGER_OBJ_148
movie    8008F86C    260  VMANAGER_OBJ_164
movie    8008F970    460  SpuVmKeyOnNow
movie    8008FB3C    112  VMANAGER_OBJ_434
movie    8008FBAC    112  VMANAGER_OBJ_4A4
movie    8008FC1C     44  VMANAGER_OBJ_514
movie    8008FC48    304  VMANAGER_OBJ_540
movie    8008FD78    120  VMANAGER_OBJ_670
movie    8008FDF0    100  VMANAGER_OBJ_6E8
movie    8008FE54    288  SpuVmDoAllocate
movie    8008FF74    244  VMANAGER_OBJ_86C
movie    80090068    400  vmNoiseOn
movie    800901F8    112  VMANAGER_OBJ_AF0
movie    80090268    112  VMANAGER_OBJ_B60
movie    800902D8     40  VMANAGER_OBJ_BD0
movie    80090300    144  VMANAGER_OBJ_BF8
movie    80090390    392  VMANAGER_OBJ_C88
movie    80090518     32  VMANAGER_OBJ_E10
movie    80090538    108  vmNoiseOn2
movie    800905A4    304  VMANAGER_OBJ_E9C
movie    800906D4    176  note2pitch
movie    80090784      8  VMANAGER_OBJ_107C
movie    8009078C    244  note2pitch2
movie    80090880      8  VMANAGER_OBJ_1178
movie    80090888    332  SePitchBend
movie    800909D4     88  VMANAGER_OBJ_12CC
movie    80090A2C      8  SsUtVibrateOn
movie    80090A34      8  SsUtVibrateOff
movie    80090A3C    304  SeAutoVol
movie    80090B6C    120  VMANAGER_OBJ_1464
movie    80090BE4      8  VMANAGER_OBJ_14DC
movie    80090BEC    272  SetAutoVol
movie    80090CFC    272  VMANAGER_OBJ_15F4
movie    80090E0C     88  VMANAGER_OBJ_1704
movie    80090E64     88  VMANAGER_OBJ_175C
movie    80090EBC     52  VMANAGER_OBJ_17B4
movie    80090EF0     76  VMANAGER_OBJ_17E8
movie    80090F3C    304  SeAutoPan
movie    8009106C    120  VMANAGER_OBJ_1964
movie    800910E4      8  VMANAGER_OBJ_19DC
movie    800910EC    272  SetAutoPan
movie    800911FC    272  VMANAGER_OBJ_1AF4
movie    8009130C     88  VMANAGER_OBJ_1C04
movie    80091364     76  VMANAGER_OBJ_1C5C
movie    800913B0     52  VMANAGER_OBJ_1CA8
movie    800913E4     76  VMANAGER_OBJ_1CDC
movie    80091430    232  SpuVmInit
movie    80091518    436  VMANAGER_OBJ_1E10
movie    800916CC    308  VMANAGER_OBJ_1FC4
movie    80091800    152  SpuVmNoiseOnWithAdsr
movie    80091898    184  SpuVmNoiseOff
movie    80091950    128  SpuVmNoiseOn
movie    800919D0    376  SpuVmPBVoice
movie    80091B48    140  VMANAGER_OBJ_2440
movie    80091BD4    240  SpuVmPitchBend
movie    80091CC4    940  SpuVmFlush
movie    80092070    300  SpuVmKeyOn
movie    8009219C   1116  VMANAGER_OBJ_2A94
movie    800925F8     28  VMANAGER_OBJ_2EF0
movie    80092614     20  VMANAGER_OBJ_2F0C
movie    80092628     56  VMANAGER_OBJ_2F20
movie    80092660    300  SpuVmKeyOff
movie    8009278C    148  VMANAGER_OBJ_3084
movie    80092820     48  VMANAGER_OBJ_3118
movie    80092850    176  SpuVmSeKeyOn
movie    80092900     60  VMANAGER_OBJ_31F8
movie    8009293C     52  SpuVmSeKeyOff
movie    80092970      8  KeyOnCheck
movie    80092978    372  SpuVmSetSeqVol
movie    80092AEC    108  SpuVmGetSeqVol
movie    80092B58     80  SpuVmGetSeqLVol
movie    80092BA8     80  SpuVmGetSeqRVol
movie    80092BF8    140  SpuVmSeqKeyOff
movie    80092C84    184  VMANAGER_OBJ_357C
movie    80092D3C    116  SpuVmSetProgVol
movie    80092DB0     84  SpuVmGetProgVol
movie    80092E04    116  SpuVmSetProgPan
movie    80092E78     84  SpuVmGetProgPan
movie    80092ECC    816  SpuVmSetVol
movie    800931FC    156  VMANAGER_OBJ_3AF4
movie    80093298    100  VMANAGER_OBJ_3B90
movie    800932FC     44  VMANAGER_OBJ_3BF4
movie    80093328    220  VMANAGER_OBJ_3C20
movie    80093404    376  SsUtKeyOn
movie    8009357C    492  VMANAGER_OBJ_3E74
movie    80093768     12  VMANAGER_OBJ_4060
movie    80093774     52  VMANAGER_OBJ_406C
movie    800937A8    316  SsUtKeyOff
movie    800938E4    148  VMANAGER_OBJ_41DC
movie    80093978     16  VMANAGER_OBJ_4270
movie    80093994      8  VMANAGER_OBJ_428C
movie    8009399C    392  SsUtKeyOnV
movie    80093B24    464  VMANAGER_OBJ_441C
movie    80093CF4     16  VMANAGER_OBJ_45EC
movie    80093D04     52  VMANAGER_OBJ_45FC
movie    80093D38     96  SsUtKeyOffV
movie    80093D98    164  VMANAGER_OBJ_4690
movie    80093E48      8  VMANAGER_OBJ_4740
movie    80093E50    144  SsUtPitchBend
movie    80093EE0    284  SsUtChangePitch
movie    80093FFC     36  VMANAGER_OBJ_48F4
movie    80094020    204  SsUtChangeADSR
movie    800940EC     12  VMANAGER_OBJ_49E4
movie    800940F8     80  SsUtGetDetVVol
movie    80094148      8  VMANAGER_OBJ_4A40
movie    80094150     96  SsUtSetDetVVol
movie    800941B0     12  VMANAGER_OBJ_4AA8
movie    800941BC    132  SsUtGetVVol
movie    80094240      8  VMANAGER_OBJ_4B38
movie    80094248    128  SsUtSetVVol
movie    800942C8     12  VMANAGER_OBJ_4BC0
movie    800942D4     68  SsUtAutoVol
movie    80094318     16  VMANAGER_OBJ_4C10
movie    80094328     68  SsUtAutoPan
movie    8009436C     16  VMANAGER_OBJ_4C64
movie    8009437C    284  SsUtAllKeyOff
movie    80094498    192  VMANAGER_OBJ_4D90
